"time_index","target"
"2009-10-20",-0.007240005
"2009-10-21",0.002761565
"2009-10-22",-0.009651017
"2009-10-23",0.006736868
"2009-10-26",-0.009756362
"2009-10-27",0.001789718
"2009-10-28",-0.023460916
"2009-10-30",-0.007091458
"2009-11-02",0.011823963
"2009-11-03",-0.013272131
"2009-11-04",0.013937989
"2009-11-05",0.00345923
"2009-11-06",0.003330642
"2009-11-09",0.017826815
"2009-11-10",-0.000898172
"2009-11-11",0.006916092
"2009-11-12",0.001840032
"2009-11-13",0.003764345
"2009-11-16",0.016162763
"2009-11-17",-0.006860195
"2009-11-18",-0.000711078
"2009-11-19",-0.014024999
"2009-11-20",-0.003099127
"2009-11-23",0.019629363
"2009-11-24",-0.00589917
"2009-11-25",0.007634196
"2009-12-01",-0.009853035
"2009-12-02",0.002857252
"2009-12-03",-0.002706667
"2009-12-04",0.001767682
"2009-12-07",-0.002200676
"2009-12-08",-0.016632558
"2009-12-09",-0.003682751
"2009-12-10",0.007752496
"2009-12-11",0.003274322
"2009-12-14",0.010154291
"2009-12-15",-0.005565475
"2009-12-16",0.006505713
"2009-12-17",-0.019492167
"2009-12-18",-0.003994475
"2009-12-21",0.018531052
"2009-12-22",0.006533202
"2009-12-23",0.00816743
"2009-12-24",0.005568563
"2009-12-25",0.006494488
"2009-12-28",0
"2009-12-29",0
"2009-12-30",-0.007327798
"2009-12-31",0.002775005
"2010-01-04",0.016017643
"2010-01-05",0.00402802
"2010-01-06",0.001357159
"2010-01-07",-0.000596923
"2010-01-08",0.001356129
"2010-01-11",0.000704461
"2010-01-12",-0.007139781
"2010-01-13",-0.004593435
"2010-01-14",0.0045025
"2010-01-15",-0.007814822
"2010-01-18",0.007123448
"2010-01-19",0.003397687
"2010-01-20",-0.016883672
"2010-01-21",-0.015935777
"2010-01-22",-0.006034931
"2010-01-25",-0.008084639
"2010-01-26",0.003150745
"2010-01-27",-0.011320444
"2010-01-28",-0.013856946
"2010-01-29",0.008283224
"2010-02-01",0.011288078
"2010-02-02",0.006818187
"2010-02-03",-0.005732524
"2010-02-04",-0.021901495
"2010-02-05",-0.01537255
"2010-02-08",0.006185262
"2010-02-09",0.003821998
"2010-02-10",0.003943854
"2010-02-11",0.005731788
"2010-02-12",-0.003687892
"2010-02-15",0.00484967
"2010-02-16",0.014714623
"2010-02-17",0.006178316
"2010-02-18",0.00914954
"2010-02-19",0.006196607
"2010-02-22",-0.001139091
"2010-02-23",-0.006937181
"2010-02-24",0.00521675
"2010-02-25",-0.012183446
"2010-02-26",0.014352198
"2010-03-01",0.009553621
"2010-03-02",0.014362047
"2010-03-03",0.008913314
"2010-03-04",-0.001084952
"2010-03-05",0.013049525
"2010-03-08",0.001231428
"2010-03-09",-0.000785083
"2010-03-10",0.006813215
"2010-03-11",-0.004139321
"2010-03-12",0.001476488
"2010-03-15",-0.005650891
"2010-03-16",0.004726117
"2010-03-17",0.0042965
"2010-03-18",-0.000354384
"2010-03-19",0.001328292
"2010-03-22",-0.000991624
"2010-03-23",0.005142217
"2010-03-24",0.000757609
"2010-03-25",0.008715149
"2010-03-26",-0.004304243
"2010-03-29",0.001349256
"2010-03-30",-0.006746929
"2010-03-31",0.001286128
"2010-04-01",0.011431697
"2010-04-02",0.00616038
"2010-04-05",0
"2010-04-06",0
"2010-04-07",-0.003170893
"2010-04-08",-0.008610225
"2010-04-09",0.010153609
"2010-04-12",0.001142996
"2010-04-13",-0.002755801
"2010-04-14",0.005987213
"2010-04-15",0.004939216
"2010-04-16",-0.014003168
"2010-04-19",-0.00280686
"2010-04-20",0.009694645
"2010-04-21",-0.010480582
"2010-04-22",-0.010203185
"2010-04-26",0.015518036
"2010-04-27",-0.026486483
"2010-04-28",-0.003020529
"2010-04-29",0.005569255
"2010-04-30",-0.011547783
"2010-05-03",-0.025939946
"2010-05-04",0
"2010-05-05",-0.012871004
"2010-05-06",-0.015260272
"2010-05-07",-0.026580918
"2010-05-10",0.050322689
"2010-05-11",-0.009923973
"2010-05-12",0.0091998
"2010-05-13",0.009281581
"2010-05-14",-0.031938096
"2010-05-17",-7.6e-05
"2010-05-18",0.008477032
"2010-05-20",-0.045131161
"2010-05-21",-0.002012629
"2010-05-24",0.001322477
"2010-05-25",-0.025754897
"2010-05-26",0.019522005
"2010-05-27",0.030706095
"2010-05-28",-0.001309758
"2010-05-31",-0.004849455
"2010-06-01",0
"2010-06-02",-0.0023268
"2010-06-03",0.011561046
"2010-06-04",-0.016484528
"2010-06-07",-0.011162341
"2010-06-08",-0.008121108
"2010-06-09",0.011429826
"2010-06-10",0.009120865
"2010-06-11",0.006060507
"2010-06-14",0.007409013
"2010-06-15",0.003013467
"2010-06-16",0.003844798
"2010-06-17",0.003050003
"2010-06-18",-0.000590212
"2010-06-21",0.009156549
"2010-06-22",-0.00988051
"2010-06-23",-0.013141046
"2010-06-24",-0.015235684
"2010-06-25",-0.010584821
"2010-06-28",0.004981133
"2010-06-29",-0.031547094
"2010-06-30",0.000549277
"2010-07-01",-0.022854729
"2010-07-02",0.00669856
"2010-07-05",-0.003022276
"2010-07-06",0.028913492
"2010-07-07",0.009980243
"2010-07-08",0.01792485
"2010-07-09",0.005352412
"2010-07-12",0.006621448
"2010-07-13",0.019927849
"2010-07-14",-0.003325577
"2010-07-15",-0.008065176
"2010-07-16",-0.010105966
"2010-07-19",-0.002056815
"2010-07-20",-0.001710765
"2010-07-21",0.014506585
"2010-07-22",0.018844827
"2010-07-23",-0.000225853
"2010-07-26",0.00722079
"2010-07-27",0.002724696
"2010-07-28",-0.008609932
"2010-07-29",-0.001072063
"2010-07-30",-0.010594121
"2010-08-02",0.026111046
"2010-08-03",-0.000111177
"2010-08-04",-0.001910468
"2010-08-05",-0.003794647
"2010-08-06",-0.006244061
"2010-08-09",0.014540092
"2010-08-10",-0.006322505
"2010-08-11",-0.024705633
"2010-08-12",0.003976678
"2010-08-13",0.001764455
"2010-08-16",0.000132683
"2010-08-17",0.014002826
"2010-08-18",-0.008936174
"2010-08-19",-0.017424496
"2010-08-20",-0.003074974
"2010-08-23",0.007574268
"2010-08-24",-0.015167554
"2010-08-25",-0.009079105
"2010-08-26",0.009040314
"2010-08-27",0.008843976
"2010-08-31",0.004526804
"2010-09-01",0.026664218
"2010-09-02",0.000856818
"2010-09-03",0.010575054
"2010-09-06",0.002042826
"2010-09-07",-0.005789635
"2010-09-08",0.004041528
"2010-09-13",0.024702944
"2010-09-14",0.000341331
"2010-09-15",-0.002121731
"2010-09-16",-0.002793877
"2010-09-17",-0.005720197
"2010-09-20",0.016920573
"2010-09-21",-0.004705386
"2010-09-22",-0.004367329
"2010-09-23",-0.000864943
"2010-09-24",0.009223436
"2010-09-27",-0.004493424
"2010-09-28",0.000896716
"2010-09-29",-0.001632624
"2010-09-30",-0.003723729
"2010-10-01",0.007952293
"2010-10-04",-0.006619511
"2010-10-05",0.014260682
"2010-10-06",0.008058574
"2010-10-07",-0.003402833
"2010-10-08",-0.000795074
"2010-10-11",0.002612535
"2010-10-12",-0.001905771
"2010-10-13",0.015041041
"2010-10-14",-0.003520824
"2010-10-15",-0.004164267
"2010-10-18",0.006832167
"2010-10-19",-0.006744504
"2010-10-20",0.004373389
"2010-10-21",0.005049285
"2010-10-22",-0.002869742
"2010-10-25",0.001844537
"2010-10-26",-0.007801563
"2010-10-27",-0.010798727
"2010-11-01",0.008571028
"2010-11-02",0.010967627
"2010-11-03",-0.001460057
"2010-11-04",0.019601379
"2010-11-05",0.002146838
"2010-11-08",-0.004332482
"2010-11-09",0.004298441
"2010-11-10",-0.009972628
"2010-11-11",-0.000292295
"2010-11-12",-0.003151887
"2010-11-15",0.004045696
"2010-11-22",-0.02427692
"2010-11-23",-0.017670344
"2010-11-24",0.013489669
"2010-11-25",0.00736178
"2010-11-26",-0.005313359
"2010-11-29",-0.020981723
"2010-11-30",-0.004097738
"2010-12-01",0.020446876
"2010-12-02",0.02192882
"2010-12-03",-0.00387392
"2010-12-06",0.004341943
"2010-12-07",0.00659829
"2010-12-08",-0.00241317
"2010-12-09",0.002327086
"2010-12-10",0.000860511
"2010-12-13",0.008189324
"2010-12-14",0.005173599
"2010-12-15",-0.00152887
"2010-12-16",-0.000187022
"2010-12-17",-0.001582588
"2010-12-20",0.003366377
"2010-12-21",0.010166087
"2010-12-22",0.005311986
"2010-12-23",0.002103577
"2010-12-24",0.002132446
"2010-12-27",-0.002082414
"2010-12-28",0
"2010-12-29",0
"2010-12-30",-0.004244872
"2010-12-31",-0.011979016
"2011-01-03",0.019138055
"2011-01-04",0
"2011-01-05",0.004976042
"2011-01-06",-0.0040453
"2011-01-07",-0.005864826
"2011-01-10",-0.00468989
"2011-01-11",0.009640602
"2011-01-12",0.006083883
"2011-01-13",-0.004439078
"2011-01-14",-0.003625482
"2011-01-17",-0.002736117
"2011-01-18",0.011742273
"2011-01-19",-0.013246988
"2011-01-20",-0.018371758
"2011-01-21",0.004828217
"2011-01-24",0.008040448
"2011-01-25",-0.004417624
"2011-01-26",0.008665055
"2011-01-27",-0.000687095
"2011-01-28",-0.014130991
"2011-01-31",-0.003150467
"2011-02-01",0.016056924
"2011-02-02",0.00707485
"2011-02-03",-0.002803881
"2011-02-04",0.002353787
"2011-02-07",0.008897506
"2011-02-08",0.006637976
"2011-02-09",-0.006423159
"2011-02-10",-0.005351106
"2011-02-11",0.007100974
"2011-02-14",-0.000461932
"2011-02-15",-0.003802537
"2011-02-16",0.007952263
"2011-02-17",0.000345034
"2011-02-18",-0.000723066
"2011-02-21",-0.011274897
"2011-02-22",-0.002997105
