"time_index","target"
"2009-04-30",-0.0009505
"2009-05-04",0.038689132
"2009-05-05",-0.003798927
"2009-05-06",0.017254573
"2009-05-07",-0.013290323
"2009-05-08",0.02378394
"2009-05-11",-0.0217472
"2009-05-12",-0.000979319
"2009-05-13",-0.027263206
"2009-05-14",0.010298404
"2009-05-15",-0.011475674
"2009-05-18",0.029936576
"2009-05-20",-0.006882962
"2009-05-21",-0.01689961
"2009-05-22",-0.001498313
"2009-05-25",0.025962189
"2009-05-26",0
"2009-05-27",-0.019153403
"2009-05-28",0.015301234
"2009-05-29",0.013483449
"2009-06-01",0.025489965
"2009-06-02",0.001981342
"2009-06-03",-0.013834487
"2009-06-04",0.011418207
"2009-06-05",-0.002517863
"2009-06-08",-0.001011052
"2009-06-09",0.003497083
"2009-06-10",-0.003486435
"2009-06-11",0.006093308
"2009-06-12",0.001396013
"2009-06-15",-0.024055536
"2009-06-16",-0.012801901
"2009-06-17",-0.00138258
"2009-06-18",0.008375844
"2009-06-19",0.003109374
"2009-06-22",-0.031078361
"2009-06-23",0.002304071
"2009-06-24",0.006503219
"2009-06-25",0.021217576
"2009-06-26",-0.001478936
"2009-06-29",0.009024344
"2009-06-30",-0.008567381
"2009-07-01",0.004352434
"2009-07-02",-0.029577647
"2009-07-03",0.002562476
"2009-07-06",0
"2009-07-07",-0.019879851
"2009-07-08",-0.001669895
"2009-07-09",0.003540952
"2009-07-10",-0.004029952
"2009-07-13",0.024627968
"2009-07-14",0.00530194
"2009-07-15",0.029199472
"2009-07-16",0.008604637
"2009-07-17",-0.000382751
"2009-07-20",0.011366703
"2009-07-21",0.003620702
"2009-07-22",-0.000534409
"2009-07-23",0.023022629
"2009-07-24",0.003037511
"2009-07-27",0.002977407
"2009-07-28",-0.00260985
"2009-07-29",-0.004573436
"2009-07-30",0.011825409
"2009-07-31",0.000739529
"2009-08-03",0.015225583
"2009-08-04",0.003007551
"2009-08-05",-0.002917791
"2009-08-06",-0.005640579
"2009-08-07",0.013349737
"2009-08-10",-0.003350552
"2009-08-11",-0.012740935
"2009-08-12",0.011459209
"2009-08-13",0.006856468
"2009-08-14",-0.008567996
"2009-08-17",-0.024559914
"2009-08-18",0.010094531
"2009-08-19",0.006837444
"2009-08-20",0.010889255
"2009-08-21",0.01845147
"2009-08-24",-0.000545889
"2009-08-25",0.002366611
"2009-08-26",0.000116725
"2009-08-27",0.002777914
"2009-08-28",-0.001990379
"2009-08-31",-0.008109142
"2009-09-01",-0.022372209
"2009-09-02",-0.003301906
"2009-09-03",0.008498592
"2009-09-04",0.01303221
"2009-09-07",0.008806056
"2009-09-08",0
"2009-09-09",0.007752278
"2009-09-10",0.010368274
"2009-09-11",-0.001351306
"2009-09-14",0.006319121
"2009-09-15",0.003130399
"2009-09-16",0.015207304
"2009-09-17",-0.003064311
"2009-09-18",0.002633813
"2009-09-23",-0.006979274
"2009-09-24",-0.009556581
"2009-09-25",-0.006109338
"2009-09-28",0.017652877
"2009-09-29",-0.00223207
"2009-09-30",-0.003333824
"2009-10-01",-0.026097229
"2009-10-02",-0.004515691
"2009-10-05",0.014765453
"2009-10-06",0.013612406
"2009-10-07",0.00270795
"2009-10-08",0.007442123
"2009-10-09",0.005624801
"2009-10-12",0.004376823
"2009-10-13",-0.002791504
"2009-10-14",0.017393671
"2009-10-15",0.004148815
"2009-10-16",-0.008131019
"2009-10-19",0.009361385
"2009-10-20",-0.006258672
"2009-10-21",-0.008893203
"2009-10-22",0.010587366
"2009-10-23",-0.012253261
"2009-10-26",-0.011786491
"2009-10-27",-0.003323385
"2009-10-28",-0.019734359
"2009-10-30",-0.006195842
"2009-11-02",0.006435592
"2009-11-03",0.002423036
"2009-11-04",0.00104211
"2009-11-05",0.019052883
"2009-11-06",0.002500083
"2009-11-09",0.021995171
"2009-11-10",-6.4e-05
"2009-11-11",0.005019358
"2009-11-12",-0.010312341
"2009-11-13",0.005722896
"2009-11-16",0.014363915
"2009-11-17",0.000919076
"2009-11-18",-0.000468443
"2009-11-19",-0.013516784
"2009-11-20",-0.003220084
"2009-11-23",0.013523927
"2009-11-24",-0.00053348
"2009-11-25",0.004494025
"2009-12-01",-0.001594961
"2009-12-02",0.000342636
"2009-12-03",-0.008437646
"2009-12-04",0.00549437
"2009-12-07",-0.002471451
"2009-12-08",-0.010304438
"2009-12-09",0.003665636
"2009-12-10",0.005822698
"2009-12-11",0.003676275
"2009-12-14",0.00693534
"2009-12-15",-0.00556247
"2009-12-16",0.001127594
"2009-12-17",-0.011880825
"2009-12-18",0.005812939
"2009-12-21",0.010448907
"2009-12-22",0.00355724
"2009-12-23",0.002296069
"2009-12-24",0.005242394
"2009-12-25",0.001153372
"2009-12-28",0
"2009-12-29",-0.001401965
"2009-12-30",0.000195328
"2009-12-31",-0.010100375
"2010-01-04",0.015916069
"2010-01-05",0.003110806
"2010-01-06",0.000545376
"2010-01-07",0.003993283
"2010-01-08",0.002877549
"2010-01-11",0.001745232
"2010-01-12",-0.009425438
"2010-01-13",0.008291384
"2010-01-14",0.002423567
"2010-01-15",-0.010882186
"2010-01-18",0.012422194
"2010-01-19",0
"2010-01-20",-0.010654438
"2010-01-21",-0.019126605
"2010-01-22",-0.022389806
"2010-01-25",0.004587541
"2010-01-26",-0.004212071
"2010-01-27",0.004868323
"2010-01-28",-0.011888153
"2010-01-29",-0.009877767
"2010-02-01",0.014165355
"2010-02-02",0.012889515
"2010-02-03",-0.005489426
"2010-02-04",-0.031635816
"2010-02-05",0.002892972
"2010-02-08",-0.008902849
"2010-02-09",0.012955814
"2010-02-10",0.007398858
"2010-02-11",0
"2010-02-12",-0.002748402
"2010-02-15",0.017840667
"2010-02-16",0
"2010-02-17",0.004228991
"2010-02-18",0.006563167
"2010-02-19",0.002184195
"2010-02-22",-0.001046374
"2010-02-23",-0.012176614
"2010-02-24",0.009673506
"2010-02-25",-0.002083164
"2010-02-26",0.001404348
"2010-03-01",0.010107284
"2010-03-02",0.002327644
"2010-03-03",0.000429127
"2010-03-04",0.003729217
"2010-03-05",0.0139103
"2010-03-08",-0.000175654
"2010-03-09",0.001711315
"2010-03-10",0.004514325
"2010-03-11",0.00403337
"2010-03-12",-0.00021737
"2010-03-15",0.000452076
"2010-03-16",0.007749057
"2010-03-17",0.005804795
"2010-03-18",-0.000325895
"2010-03-19",-0.005099485
"2010-03-22",0.00508233
"2010-03-23",0.007145391
"2010-03-24",-0.005508385
"2010-03-25",-0.001705629
"2010-03-26",0.000737463
"2010-03-29",0.005667142
"2010-03-30",4.26e-05
"2010-03-31",-0.003278272
"2010-04-01",0.007386521
"2010-04-02",0.007896758
"2010-04-05",0
"2010-04-06",0.001682879
"2010-04-07",-0.005894051
"2010-04-08",0.00336867
"2010-04-09",0.006661623
"2010-04-12",0.001765063
"2010-04-13",0.000685109
"2010-04-14",0.011088384
"2010-04-15",0.000842168
"2010-04-16",-0.01625795
"2010-04-19",0.004511129
"2010-04-20",0.008026026
"2010-04-21",-0.001019431
"2010-04-22",0.002261236
"2010-04-26",0.002792559
"2010-04-27",-0.023659567
"2010-04-28",0.006441938
"2010-04-29",0.012860144
"2010-04-30",-0.016787736
"2010-05-03",0.0130352
"2010-05-04",-0.024127171
"2010-05-05",-0.006608358
"2010-05-06",-0.032888466
"2010-05-07",-0.015426629
"2010-05-10",0.043034725
"2010-05-11",-0.003403127
"2010-05-12",0.013645989
"2010-05-13",-0.012219412
"2010-05-14",-0.018979079
"2010-05-17",0.001108852
"2010-05-18",-0.014297727
"2010-05-20",-0.044899189
"2010-05-21",0.014912655
"2010-05-24",-0.012992123
"2010-05-25",0.00035387
"2010-05-26",-0.005677006
"2010-05-27",0.032347213
"2010-05-28",-0.012451871
"2010-05-31",-0.017314285
"2010-06-01",0
"2010-06-02",0.025514387
"2010-06-03",0.004043236
"2010-06-04",-0.035017487
"2010-06-07",-0.013624434
"2010-06-08",0.01091624
"2010-06-09",-0.005959341
"2010-06-10",0.029079822
"2010-06-11",0.004370107
"2010-06-14",-0.001806321
"2010-06-15",0.023222473
"2010-06-16",-0.000556094
"2010-06-17",0.001282138
"2010-06-18",0.00131629
"2010-06-21",-0.003864245
"2010-06-22",-0.016201322
"2010-06-23",-0.002989922
"2010-06-24",-0.016946193
"2010-06-25",0.002855218
"2010-06-28",-0.002035951
"2010-06-29",-0.031508271
"2010-06-30",-0.010164425
"2010-07-01",-0.003245746
"2010-07-02",-0.004673293
"2010-07-05",0.005344686
"2010-07-06",0
"2010-07-07",0.030850062
"2010-07-08",0.009368673
"2010-07-09",0.0071781
"2010-07-12",0.000732597
"2010-07-13",0.015261854
"2010-07-14",-0.000155215
"2010-07-15",0.001195446
"2010-07-16",-0.029242932
"2010-07-19",0.005964074
"2010-07-20",0.011351892
"2010-07-21",-0.012902686
"2010-07-22",0.022263616
"2010-07-23",0.008186429
"2010-07-26",0.011137931
"2010-07-27",-0.001049869
"2010-07-28",-0.006946068
"2010-07-29",-0.004167314
"2010-07-30",6.35e-05
"2010-08-02",0.02178352
"2010-08-03",-0.004807873
"2010-08-04",0.006032852
"2010-08-05",-0.001269391
"2010-08-06",-0.003710877
"2010-08-09",0.005468066
"2010-08-10",-0.005985299
"2010-08-11",-0.028583327
"2010-08-12",-0.00539328
"2010-08-13",-0.004031704
"2010-08-16",0.000120447
"2010-08-17",0.012118458
"2010-08-18",0.001481685
"2010-08-19",-0.017080409
"2010-08-20",-0.003669695
"2010-08-23",-0.004048532
"2010-08-24",-0.014618777
"2010-08-25",0.003283982
"2010-08-26",-0.00771448
"2010-08-27",0.016450715
"2010-08-31",-0.014437883
"2010-09-01",0.029077658
"2010-09-02",0.009039912
"2010-09-03",0.013132363
"2010-09-06",-0.011537451
"2010-09-07",0
"2010-09-08",0.006418033
"2010-09-13",0.020741297
"2010-09-14",-0.00071333
"2010-09-15",0.00353491
"2010-09-16",-0.000364488
"2010-09-17",0.000826575
"2010-09-20",0.015095292
"2010-09-21",-0.002567373
"2010-09-22",-0.004837173
"2010-09-23",-0.008366175
"2010-09-24",0.020972838
"2010-09-27",-0.005683545
"2010-09-28",0.004838733
"2010-09-29",-0.002591138
"2010-09-30",-0.003088461
"2010-10-01",0.00440668
"2010-10-04",-0.008067421
"2010-10-05",0.020646748
"2010-10-06",-0.000672205
"2010-10-07",-0.001647951
"2010-10-08",0.006103643
"2010-10-11",0.000145893
"2010-10-12",0.003811421
"2010-10-13",0.007095823
"2010-10-14",-0.003648103
"2010-10-15",0.002025533
"2010-10-18",0.007217618
"2010-10-19",-0.016004698
"2010-10-20",0.010469066
"2010-10-21",0.001772366
"2010-10-22",0.002386454
"2010-10-25",0.002144637
"2010-10-26",1.69e-05
"2010-10-27",-0.002694156
"2010-11-01",0.001630874
"2010-11-02",0.007729385
"2010-11-03",0.003671294
"2010-11-04",0.019099224
"2010-11-05",0.003915147
"2010-11-08",-0.00212323
"2010-11-09",-0.008084915
"2010-11-10",0.004366586
"2010-11-11",-0.004251214
"2010-11-12",-0.011878701
"2010-11-15",-0.00121821
"2010-11-22",7.51e-05
"2010-11-23",-0.014387044
"2010-11-24",0.014812719
"2010-11-25",-0.007496632
"2010-11-26",0
"2010-11-29",-0.001379798
"2010-11-30",-0.006088749
"2010-12-01",0.021386708
"2010-12-02",0.012737032
"2010-12-03",0.00259991
"2010-12-06",-0.00129911
"2010-12-07",0.000514944
"2010-12-08",0.003694902
"2010-12-09",0.003835407
"2010-12-10",0.005983684
"2010-12-13",4.84e-05
"2010-12-14",0.000910538
"2010-12-15",-0.005135629
"2010-12-16",0.006166034
"2010-12-17",0.000836423
"2010-12-20",0.002545174
"2010-12-21",0.006011978
"2010-12-22",0.003373865
"2010-12-23",-0.001645724
"2010-12-24",0.000612494
"2010-12-27",0
"2010-12-28",0.00077105
"2010-12-29",0.001008621
"2010-12-30",-0.001509338
"2010-12-31",-0.000190815
"2011-01-03",0.01125131
"2011-01-04",-0.00131389
"2011-01-05",0.004994592
"2011-01-06",-0.002125149
"2011-01-07",-0.001846505
"2011-01-10",-0.001377275
"2011-01-11",0.003718222
"2011-01-12",0.008967269
"2011-01-13",-0.001712249
"2011-01-14",0.007357426
"2011-01-17",0.001375442
"2011-01-18",0
"2011-01-19",-0.010167185
"2011-01-20",-0.001295772
"2011-01-21",0.002410664
"2011-01-24",0.005819323
"2011-01-25",0.00026336
"2011-01-26",0.004212062
"2011-01-27",0.002241765
"2011-01-28",-0.018013749
"2011-01-31",0.007633327
"2011-02-01",0.016555814
"2011-02-02",-0.002726279
"2011-02-03",0.002351473
"2011-02-04",0.002880096
"2011-02-07",0.006220742
"2011-02-08",0.004176098
"2011-02-09",-0.002789697
"2011-02-10",0.00074922
"2011-02-11",0.005492239
"2011-02-14",0.002382143
"2011-02-15",-0.003240202
"2011-02-16",0.006237986
"2011-02-17",0.003070891
"2011-02-18",0.001922906
"2011-02-21",-0.020742153
"2011-02-22",0
