"time_index","target"
"2009-11-23",0.024132783
"2009-11-24",-0.005560568
"2009-11-25",0.005825982
"2009-12-01",-0.004561466
"2009-12-02",0.000877292
"2009-12-03",-0.001961561
"2009-12-04",0.008163663
"2009-12-07",-0.005671256
"2009-12-08",-0.016764488
"2009-12-09",-0.007187485
"2009-12-10",0.010774209
"2009-12-11",0.00824579
"2009-12-14",0.007954327
"2009-12-15",0.001563684
"2009-12-16",0.015722357
"2009-12-17",-0.010042756
"2009-12-18",-0.002266256
"2009-12-21",0.016889059
"2009-12-22",0.002553002
"2009-12-23",0.001974271
"2009-12-24",0.007605159
"2009-12-25",0
"2009-12-28",0
"2009-12-29",0.001436601
"2009-12-30",-0.009043439
"2009-12-31",0.015138061
"2010-01-04",0
"2010-01-05",-0.00272182
"2010-01-06",0.000409408
"2010-01-07",-0.002483888
"2010-01-08",0.003027297
"2010-01-11",0.000478552
"2010-01-12",-0.016272734
"2010-01-13",0.003383132
"2010-01-14",0.004307228
"2010-01-15",-0.019033264
"2010-01-18",0.007220334
"2010-01-19",0.009740279
"2010-01-20",-0.0211286
"2010-01-21",-0.018030406
"2010-01-22",-0.009027974
"2010-01-25",-0.011292033
"2010-01-26",0.006647636
"2010-01-27",-0.004549107
"2010-01-28",-0.018397215
"2010-01-29",0.012280944
"2010-02-01",0.008113141
"2010-02-02",0.009711326
"2010-02-03",-0.006601821
"2010-02-04",-0.024784117
"2010-02-05",-0.018035461
"2010-02-08",0.009251668
"2010-02-09",0.002441933
"2010-02-10",0.006907373
"2010-02-11",-0.005876669
"2010-02-12",-0.000643384
"2010-02-15",0.001945241
"2010-02-16",0.014594224
"2010-02-17",0.010003233
"2010-02-18",0.005661717
"2010-02-19",0.00730372
"2010-02-22",-0.005891087
"2010-02-23",-0.014942926
"2010-02-24",0.002039293
"2010-02-25",-0.014923347
"2010-02-26",0.011882495
"2010-03-01",0.020341986
"2010-03-02",0.010974804
"2010-03-03",0.007127584
"2010-03-04",-0.003885239
"2010-03-05",0.014056986
"2010-03-08",-0.00024674
"2010-03-09",0.00169702
"2010-03-10",0.008598831
"2010-03-11",-0.001363635
"2010-03-12",0.002775875
"2010-03-15",-0.007013474
"2010-03-16",0.011357184
"2010-03-17",0.008885227
"2010-03-18",-0.001988936
"2010-03-19",-0.004982194
"2010-03-22",0.000847123
"2010-03-23",0.004959705
"2010-03-24",0.003604767
"2010-03-25",0.015437439
"2010-03-26",-0.002105608
"2010-03-29",0.005995017
"2010-03-30",-0.002341598
"2010-03-31",0.001805466
"2010-04-01",0.01323924
"2010-04-02",0
"2010-04-05",0
"2010-04-06",0.002666611
"2010-04-07",-0.00477771
"2010-04-08",-0.008161901
"2010-04-09",0.012538072
"2010-04-12",0.000158395
"2010-04-13",-0.003182307
"2010-04-14",0.007605621
"2010-04-15",0.002076398
"2010-04-16",-0.017727677
"2010-04-19",-0.002991089
"2010-04-20",0.016382873
"2010-04-21",-0.00541835
"2010-04-22",-0.009945965
"2010-04-26",0.026140574
"2010-04-27",-0.027634706
"2010-04-28",-0.012278972
"2010-04-29",0.00990584
"2010-04-30",-0.001499926
"2010-05-03",0.005075353
"2010-05-04",-0.026297374
"2010-05-05",-0.008091769
"2010-05-06",-0.008459008
"2010-05-07",-0.033241327
"2010-05-10",0.051629978
"2010-05-11",0.003284778
"2010-05-12",0.023858036
"2010-05-13",0.011013777
"2010-05-14",-0.031729866
"2010-05-17",0.001684314
"2010-05-18",0.014564782
"2010-05-20",-0.047922435
"2010-05-21",-0.006605063
"2010-05-24",-0.004051598
"2010-05-25",-0.023640576
"2010-05-26",0.015397493
"2010-05-27",0.03063387
"2010-05-28",0.001521461
"2010-05-31",0.003047731
"2010-06-01",0.002836193
"2010-06-02",-1.17e-05
"2010-06-03",0.012202052
"2010-06-04",-0.019302705
"2010-06-07",-0.005729581
"2010-06-08",-0.006183398
"2010-06-09",0.019606982
"2010-06-10",0.011932368
"2010-06-11",-0.001447405
"2010-06-14",0.012679226
"2010-06-15",0.008138223
"2010-06-16",0.002565108
"2010-06-17",0.005256789
"2010-06-18",-0.001054618
"2010-06-21",0.012148879
"2010-06-22",-0.003809904
"2010-06-23",-0.010345174
"2010-06-24",-0.014454797
"2010-06-25",-0.007365815
"2010-06-28",0.01416793
"2010-06-29",-0.033893039
"2010-06-30",0.002263889
"2010-07-01",-0.018285286
"2010-07-02",-0.003982358
"2010-07-05",-0.003081455
"2010-07-06",0.021226975
"2010-07-07",0.008694658
"2010-07-08",0.00711645
"2010-07-09",0.004888902
"2010-07-12",0.001968305
"2010-07-13",0.018575204
"2010-07-14",0.003004625
"2010-07-15",-0.009774236
"2010-07-16",-0.017899298
"2010-07-19",-0.005172062
"2010-07-20",-0.006950248
"2010-07-21",0.003828446
"2010-07-22",0.025019995
"2010-07-23",0.003930625
"2010-07-26",0.004509516
"2010-07-27",0.002112645
"2010-07-28",-0.004580894
"2010-07-29",-0.007185559
"2010-07-30",0.002160769
"2010-08-02",0.0231777
"2010-08-03",0.002504755
"2010-08-04",0.003705923
"2010-08-05",0.000355312
"2010-08-06",-0.011744559
"2010-08-09",0.014585672
"2010-08-10",-0.010342041
"2010-08-11",-0.021251057
"2010-08-12",-0.003075864
"2010-08-13",-0.004043914
"2010-08-16",2.62e-05
"2010-08-17",0.015560959
"2010-08-18",-0.003242232
"2010-08-19",-0.018135398
"2010-08-20",-0.011584289
"2010-08-23",0.000957052
"2010-08-24",-0.01263499
"2010-08-25",-0.00607356
"2010-08-26",0.002214683
"2010-08-27",0.006505555
"2010-08-31",-0.004370022
"2010-09-01",0.026428121
"2010-09-02",-8.22e-06
"2010-09-03",0.008310417
"2010-09-06",0.003323122
"2010-09-07",-0.006053993
"2010-09-08",0.007580031
"2010-09-13",0.015651223
"2010-09-14",0.002190302
"2010-09-15",-0.002159959
"2010-09-16",-0.0019534
"2010-09-17",-0.006403214
"2010-09-20",0.013566698
"2010-09-21",-0.002959298
"2010-09-22",-0.010837709
"2010-09-23",-0.003811822
"2010-09-24",0.018199639
"2010-09-27",-0.003086542
"2010-09-28",-0.000446038
"2010-09-29",-0.004658633
"2010-09-30",-0.002869525
"2010-10-01",-0.002842363
"2010-10-04",-0.012495353
"2010-10-05",0.013217963
"2010-10-06",0.008793511
"2010-10-07",0.000879893
"2010-10-08",0.002453868
"2010-10-11",0.002831483
"2010-10-12",-0.000783252
"2010-10-13",0.020402479
"2010-10-14",0.003219605
"2010-10-15",0.005720008
"2010-10-18",0.003740512
"2010-10-19",-0.003988529
"2010-10-20",0.005203143
"2010-10-21",0.013164456
"2010-10-22",-0.000782335
"2010-10-25",0.005038874
"2010-10-26",-0.003834605
"2010-10-27",-0.006949003
"2010-11-01",0.00559637
"2010-11-02",0.007459023
"2010-11-03",-0.005501777
"2010-11-04",0.017508792
"2010-11-05",0.002892753
"2010-11-08",-0.000547957
"2010-11-09",0.00551178
"2010-11-10",-0.010064012
"2010-11-11",0.000531122
"2010-11-12",0.001664435
"2010-11-15",0.008216076
"2010-11-22",0.004684035
"2010-11-23",-0.017306496
"2010-11-24",0.017562985
"2010-11-25",0.008152731
"2010-11-26",-0.004469496
"2010-11-29",-0.022295241
"2010-11-30",-0.001416357
"2010-12-01",0.026285309
"2010-12-02",0.013162577
"2010-12-03",-0.001422476
"2010-12-06",0.000958129
"2010-12-07",0.006811292
"2010-12-08",-0.003725918
"2010-12-09",-0.001680054
"2010-12-10",0.006014192
"2010-12-13",0.003308742
"2010-12-14",-0.000283137
"2010-12-15",-0.001570804
"2010-12-16",0.001143812
"2010-12-17",-0.005989944
"2010-12-20",0.00516391
"2010-12-21",0.008426201
"2010-12-22",-0.001423733
"2010-12-23",-0.001448433
"2010-12-24",-0.012397849
"2010-12-27",0
"2010-12-28",0.000196517
"2010-12-29",0.003346326
"2010-12-30",-0.011686975
"2010-12-31",0
"2011-01-03",0.010867538
"2011-01-04",-0.002060854
"2011-01-05",-0.005106668
"2011-01-06",0.0059722
"2011-01-07",-0.004817217
"2011-01-10",-0.013152041
"2011-01-11",0.012249195
"2011-01-12",0.018159931
"2011-01-13",0.000895086
"2011-01-14",8.34e-05
"2011-01-17",0.00033348
"2011-01-18",0.009195994
"2011-01-19",-0.008532191
"2011-01-20",-0.008292367
"2011-01-21",0.005416474
"2011-01-24",0.000757244
"2011-01-25",-0.001240198
"2011-01-26",0.009634681
"2011-01-27",0.003952976
"2011-01-28",-0.007403399
"2011-01-31",-0.00357116
"2011-02-01",0.014976002
"2011-02-02",-8.35e-05
"2011-02-03",0.001392468
"2011-02-04",0.003127022
"2011-02-07",0.009298107
"2011-02-08",0.005424862
"2011-02-09",-0.000319582
"2011-02-10",0.002643718
"2011-02-11",0.004203526
"2011-02-14",0.003443976
"2011-02-15",0.000460915
"2011-02-16",0.001925162
"2011-02-17",-0.00118625
"2011-02-18",0.002872108
"2011-02-21",-0.014238861
"2011-02-22",-0.000472672
