"time_index","target"
"2012-03-28",596
"2012-03-29",435
"2012-03-30",-674
"2012-03-31",776
"2012-04-01",-194
"2012-04-02",-105
"2012-04-03",836
"2012-04-04",-336
"2012-04-05",21
"2012-04-06",3
"2012-04-07",397
"2012-04-08",-1688
"2012-04-09",416
"2012-04-10",333
"2012-04-11",-1056
"2012-04-12",547
"2012-04-13",989
"2012-04-14",1062
"2012-04-15",-328
"2012-04-16",-762
"2012-04-17",321
"2012-04-18",-2324
"2012-04-19",2198
"2012-04-20",725
"2012-04-21",-666
"2012-04-22",-5597
"2012-04-23",2187
"2012-04-24",2419
"2012-04-25",563
"2012-04-26",-1170
"2012-04-27",1207
"2012-04-28",-2013
"2012-04-29",2084
"2012-04-30",-732
"2012-05-01",168
"2012-05-02",429
"2012-05-03",252
"2012-05-04",-125
"2012-05-05",587
"2012-05-06",-524
"2012-05-07",-86
"2012-05-08",-545
"2012-05-09",-1011
"2012-05-10",1855
"2012-05-11",458
"2012-05-12",399
"2012-05-13",-1311
"2012-05-14",-3275
"2012-05-15",2272
"2012-05-16",2309
"2012-05-17",-40
"2012-05-18",255
"2012-05-19",655
"2012-05-20",-1165
"2012-05-21",-2770
"2012-05-22",1714
"2012-05-23",-813
"2012-05-24",1510
"2012-05-25",-36
"2012-05-26",-198
"2012-05-27",55
"2012-05-28",-548
"2012-05-29",-300
"2012-05-30",1112
"2012-05-31",483
"2012-06-01",-3211
"2012-06-02",3993
"2012-06-03",-479
"2012-06-04",-643
"2012-06-05",3
"2012-06-06",54
"2012-06-07",439
"2012-06-08",242
"2012-06-09",-238
"2012-06-10",-900
"2012-06-11",66
"2012-06-12",-1692
"2012-06-13",2449
"2012-06-14",-58
"2012-06-15",302
"2012-06-16",37
"2012-06-17",-724
"2012-06-18",-1879
"2012-06-19",1726
"2012-06-20",-614
"2012-06-21",-306
"2012-06-22",-82
"2012-06-23",1635
"2012-06-24",-567
"2012-06-25",-112
"2012-06-26",663
"2012-06-27",-107
"2012-06-28",-456
"2012-06-29",-1416
"2012-06-30",224
"2012-07-01",-156
"2012-07-02",696
"2012-07-03",433
"2012-07-04",743
"2012-07-05",-1162
"2012-07-06",-34
"2012-07-07",-1367
"2012-07-08",-168
"2012-07-09",1897
"2012-07-10",-279
"2012-07-11",974
"2012-07-12",182
"2012-07-13",53
"2012-07-14",-530
"2012-07-15",-938
"2012-07-16",799
"2012-07-17",-44
"2012-07-18",-1073
"2012-07-19",878
"2012-07-20",-721
"2012-07-21",-1411
"2012-07-22",2951
"2012-07-23",-444
"2012-07-24",626
"2012-07-25",581
"2012-07-26",-1312
"2012-07-27",43
"2012-07-28",-219
"2012-07-29",-88
"2012-07-30",508
"2012-07-31",111
"2012-08-01",364
"2012-08-02",-319
"2012-08-03",-86
"2012-08-04",-351
"2012-08-05",-1360
"2012-08-06",1549
"2012-08-07",260
"2012-08-08",261
"2012-08-09",-248
"2012-08-10",-1500
"2012-08-11",513
"2012-08-12",245
"2012-08-13",339
"2012-08-14",-99
"2012-08-15",563
"2012-08-16",258
"2012-08-17",-457
"2012-08-18",717
"2012-08-19",-3316
"2012-08-20",1981
"2012-08-21",476
"2012-08-22",369
"2012-08-23",390
"2012-08-24",-183
"2012-08-25",-1529
"2012-08-26",-798
"2012-08-27",1662
"2012-08-28",123
"2012-08-29",657
"2012-08-30",16
"2012-08-31",-363
"2012-09-01",-1210
"2012-09-02",-330
"2012-09-03",224
"2012-09-04",830
"2012-09-05",248
"2012-09-06",-909
"2012-09-07",1301
"2012-09-08",-1528
"2012-09-09",2251
"2012-09-10",-702
"2012-09-11",242
"2012-09-12",103
"2012-09-13",-66
"2012-09-14",205
"2012-09-15",705
"2012-09-16",-1381
"2012-09-17",-464
"2012-09-18",-2796
"2012-09-19",3518
"2012-09-20",129
"2012-09-21",447
"2012-09-22",228
"2012-09-23",-488
"2012-09-24",-471
"2012-09-25",102
"2012-09-26",195
"2012-09-27",-340
"2012-09-28",22
"2012-09-29",1140
"2012-09-30",-1666
"2012-10-01",-111
"2012-10-02",-2139
"2012-10-03",2933
"2012-10-04",-244
"2012-10-05",828
"2012-10-06",-191
"2012-10-07",-4455
"2012-10-08",1968
"2012-10-09",914
"2012-10-10",1299
"2012-10-11",-121
"2012-10-12",-288
"2012-10-13",-173
"2012-10-14",-470
"2012-10-15",-764
"2012-10-16",1659
"2012-10-17",-73
"2012-10-18",48
"2012-10-19",-2085
"2012-10-20",2666
"2012-10-21",-1266
"2012-10-22",234
"2012-10-23",408
"2012-10-24",227
"2012-10-25",-334
"2012-10-26",85
"2012-10-27",408
"2012-10-28",-3393
"2012-10-29",-4437
"2012-10-30",1074
"2012-10-31",4470
"2012-11-01",420
"2012-11-02",-139
"2012-11-03",-709
"2012-11-04",-31
"2012-11-05",152
"2012-11-06",427
"2012-11-07",-651
"2012-11-08",280
"2012-11-09",677
"2012-11-10",544
"2012-11-11",316
"2012-11-12",-583
"2012-11-13",-2175
"2012-11-14",1401
"2012-11-15",-50
"2012-11-16",253
"2012-11-17",-69
"2012-11-18",-960
"2012-11-19",830
"2012-11-20",135
"2012-11-21",-488
"2012-11-22",-2721
"2012-11-23",1485
"2012-11-24",-1633
"2012-11-25",147
"2012-11-26",2663
"2012-11-27",-1128
"2012-11-28",1301
"2012-11-29",63
"2012-11-30",345
"2012-12-01",-477
"2012-12-02",-542
"2012-12-03",1585
"2012-12-04",372
"2012-12-05",-877
"2012-12-06",-354
"2012-12-07",-367
"2012-12-08",574
"2012-12-09",-2354
"2012-12-10",1942
"2012-12-11",331
"2012-12-12",-182
"2012-12-13",213
"2012-12-14",79
"2012-12-15",-564
"2012-12-16",-1261
"2012-12-17",799
"2012-12-18",972
"2012-12-19",-290
"2012-12-20",-1139
"2012-12-21",-505
"2012-12-22",-1874
"2012-12-23",38
"2012-12-24",-867
"2012-12-25",93
"2012-12-26",-572
"2012-12-27",1673
"2012-12-28",981
"2012-12-29",-1754
"2012-12-30",455
"2012-12-31",933
