"time_index","target"
"2011-05-02",-0.032083
"2011-05-03",-0.032917
"2011-05-04",0.04
"2011-05-05",-0.292916
"2011-05-06",0.145833
"2011-05-07",-0.04875
"2011-05-08",0.090417
"2011-05-09",-0.042917
"2011-05-10",-0.099583
"2011-05-11",0.14375
"2011-05-12",0.114583
"2011-05-13",0.115833
"2011-05-14",0.059167
"2011-05-15",-0.0554169999999999
"2011-05-16",-0.0791660000000001
"2011-05-17",0.05
"2011-05-18",0.032083
"2011-05-19",-0.040417
"2011-05-20",-0.11
"2011-05-21",-0.092916
"2011-05-22",0.122916
"2011-05-23",0.060417
"2011-05-24",-0.0691670000000001
"2011-05-25",-0.0445829999999999
"2011-05-26",-0.01875
"2011-05-27",-0.0237499999999999
"2011-05-28",0.0758329999999999
"2011-05-29",0.089167
"2011-05-30",-0.13375
"2011-05-31",-0.0483330000000001
"2011-06-01",0.040416
"2011-06-02",-0.372083
"2011-06-03",0.049167
"2011-06-04",0.102083
"2011-06-05",0.19625
"2011-06-06",-0.0525
"2011-06-07",-0.00208299999999995
"2011-06-08",0.024166
"2011-06-09",-0.0537500000000001
"2011-06-10",0.036667
"2011-06-11",0.049583
"2011-06-12",0.093334
"2011-06-13",-0.253334
"2011-06-14",0.0125
"2011-06-15",-0.035416
"2011-06-16",0.216666
"2011-06-17",0.0475
"2011-06-18",-0.0654159999999999
"2011-06-19",-0.00375000000000003
"2011-06-20",0.079583
"2011-06-21",0.024167
"2011-06-22",-0.062917
"2011-06-23",-0.00416700000000003
"2011-06-24",-0.13
"2011-06-25",-0.09
"2011-06-26",0.03
"2011-06-27",0.145
"2011-06-28",-0.0241659999999999
"2011-06-29",-0.13625
"2011-06-30",-0.06375
"2011-07-01",-0.037917
"2011-07-02",0.048333
"2011-07-03",0.237917
"2011-07-04",-0.044583
"2011-07-05",-0.0475
"2011-07-06",0.152916
"2011-07-07",-0.092083
"2011-07-08",0.106667
"2011-07-09",-0.14875
"2011-07-10",-0.030834
"2011-07-11",0.0575
"2011-07-12",-0.076666
"2011-07-13",0.0725
"2011-07-14",-0.155417
"2011-07-15",0.115
"2011-07-16",-0.00625000000000009
"2011-07-17",0.019167
"2011-07-18",0.047083
"2011-07-19",-0.000832999999999973
"2011-07-20",0.056666
"2011-07-21",-0.015833
"2011-07-22",-0.110833
"2011-07-23",-0.080417
"2011-07-24",0.050833
"2011-07-25",0.20625
"2011-07-26",-0.21625
"2011-07-27",-0.137916
"2011-07-28",0.180416
"2011-07-29",-0.040833
"2011-07-30",-0.076667
"2011-07-31",0.015
"2011-08-01",0.07
"2011-08-02",-0.059583
"2011-08-03",0.16625
"2011-08-04",0.1
"2011-08-05",-0.126667
"2011-08-06",0.124167
"2011-08-07",-0.00208300000000006
"2011-08-08",-0.160834
"2011-08-09",-0.0216660000000001
"2011-08-10",-0.14625
"2011-08-11",-0.000417000000000001
"2011-08-12",-0.00875000000000004
"2011-08-13",0.314583
"2011-08-14",0.087917
"2011-08-15",-0.105417
"2011-08-16",-0.13375
"2011-08-17",-0.00291600000000003
"2011-08-18",0.0791660000000001
"2011-08-19",0.068334
"2011-08-20",-0.0487500000000001
"2011-08-21",0.0958330000000001
"2011-08-22",-0.3
"2011-08-23",-0.014583
"2011-08-24",0.149583
"2011-08-25",0.166667
"2011-08-26",-0.010417
"2011-08-27",0.08875
"2011-08-28",-0.288235
"2011-08-29",-0.00718199999999991
"2011-08-30",-0.00625000000000009
"2011-08-31",0.0495840000000001
"2011-09-01",0.04125
"2011-09-02",0.087916
"2011-09-03",-0.010416
"2011-09-04",0.025416
"2011-09-05",0.048334
"2011-09-06",0.09654
"2011-09-07",0.030126
"2011-09-08",0.022482
"2011-09-09",-0.041648
"2011-09-10",-0.144167
"2011-09-11",-0.04
"2011-09-12",-0.021576
"2011-09-13",0.0203260000000001
"2011-09-14",-0.015417
"2011-09-15",0.012084
"2011-09-16",-0.11875
"2011-09-17",0.127916
"2011-09-18",-0.023333
"2011-09-19",-0.005
"2011-09-20",0.19125
"2011-09-21",0.01875
"2011-09-22",0.00208299999999995
"2011-09-23",0.0704170000000001
"2011-09-24",-0.11
"2011-09-25",-0.0175000000000001
"2011-09-26",0.00333300000000003
"2011-09-27",0.037084
"2011-09-28",-0.036667
"2011-09-29",-0.149583
"2011-09-30",-0.051667
"2011-10-01",0.10625
"2011-10-02",0.037917
"2011-10-03",-0.030834
"2011-10-04",-0.050833
"2011-10-05",-0.062083
"2011-10-06",-0.027084
"2011-10-07",0.063334
"2011-10-08",0.0170830000000001
"2011-10-09",0.02625
"2011-10-10",0.00624999999999998
"2011-10-11",0.075
"2011-10-12",0.0975
"2011-10-13",-0.00958300000000001
"2011-10-14",-0.180417
"2011-10-15",-0.232917
"2011-10-16",0.003334
"2011-10-17",0.0929159999999999
"2011-10-18",0.122084
"2011-10-19",0.19355
"2011-10-20",-0.258967
"2011-10-21",-0.062083
"2011-10-22",0.055
"2011-10-23",0.112083
"2011-10-24",0.030833
"2011-10-25",-0.149166
"2011-10-26",0.0974999999999999
"2011-10-27",0.0925
"2011-10-28",-0.227084
"2011-10-29",0.296667
"2011-10-30",-0.25875
"2011-10-31",0.079583
"2011-11-01",-0.019583
"2011-11-02",0.035
"2011-11-03",-0.016667
"2011-11-04",-0.079583
"2011-11-05",-0.103333
"2011-11-06",0.215416
"2011-11-07",0.024167
"2011-11-08",-0.0370830000000001
"2011-11-09",0.0366660000000001
"2011-11-10",0.0549999999999999
"2011-11-11",-0.367083
"2011-11-12",0.106667
"2011-11-13",-0.094584
"2011-11-14",0.12875
"2011-11-15",0.101667
"2011-11-16",0.24125
"2011-11-17",-0.354167
"2011-11-18",-0.165833
"2011-11-19",0.092083
"2011-11-20",0.1825
"2011-11-21",0.225417
"2011-11-22",0.0525
"2011-11-23",-0.204583
"2011-11-24",-0.20875
"2011-11-25",0.0945830000000001
"2011-11-26",0.037917
"2011-11-27",0.016666
"2011-11-28",0.04471
"2011-11-29",0.08779
"2011-11-30",-0.2175
"2011-12-01",-0.08875
"2011-12-02",0.10125
"2011-12-03",-0.0129159999999999
"2011-12-04",0.162916
"2011-12-05",0.05125
"2011-12-06",0.1225
"2011-12-07",0.020834
"2011-12-08",-0.390417
"2011-12-09",0.115833
"2011-12-10",-0.188333
"2011-12-11",-0.0175
"2011-12-12",0.180833
"2011-12-13",-0.080833
"2011-12-14",0.07375
"2011-12-15",-0.0295829999999999
"2011-12-16",-0.13375
"2011-12-17",0.060416
"2011-12-18",0.025417
"2011-12-19",0.0512499999999999
"2011-12-20",-0.042083
"2011-12-21",0.262916
"2011-12-22",-0.100833
"2011-12-23",-0.0712499999999999
"2011-12-24",-0.14375
"2011-12-25",0.138804
"2011-12-26",-0.174347
"2011-12-27",0.255543
"2011-12-28",-0.258587
"2011-12-29",0.0702539999999999
"2011-12-30",0.0625
"2011-12-31",-0.020834
"2012-01-01",0.076667
"2012-01-02",-0.311196
"2012-01-03",0.059946
"2012-01-04",-0.026667
"2012-01-05",0.109584
"2012-01-06",0.0179159999999999
"2012-01-07",-0.010416
"2012-01-08",-0.066667
"2012-01-09",0.236667
"2012-01-10",-0.055145
"2012-01-11",0.200978
"2012-01-12",-0.044583
"2012-01-13",-0.295417
"2012-01-14",-0.0499999999999999
"2012-01-15",-0.038333
"2012-01-16",0.103333
"2012-01-17",0.193587
"2012-01-18",-0.272754
"2012-01-19",0.054167
"2012-01-20",-0.0475
"2012-01-21",0.38125
"2012-01-22",-0.035
"2012-01-23",0.115
"2012-01-24",-0.075417
"2012-01-25",-0.192083
"2012-01-26",0.125833
"2012-01-27",-0.028333
"2012-01-28",-0.197917
"2012-01-29",-0.232083
"2012-01-30",0.089583
"2012-01-31",0.015834
"2012-02-01",0.0912499999999999
"2012-02-02",0.165
"2012-02-03",-0.14625
"2012-02-04",0.252916
"2012-02-05",-0.091666
"2012-02-06",-0.065743
"2012-02-07",-0.125924
"2012-02-08",0.226667
"2012-02-09",-0.160834
"2012-02-10",-0.022083
"2012-02-11",0.19125
"2012-02-12",-0.266667
"2012-02-13",-0.053333
"2012-02-14",0.0975
"2012-02-15",0.0225
"2012-02-16",0.221667
"2012-02-17",-0.118334
"2012-02-18",-0.1
"2012-02-19",-0.01875
"2012-02-20",-0.00800699999999999
"2012-02-21",0.086522
"2012-02-22",-0.026431
"2012-02-23",-0.013334
"2012-02-24",0.182917
"2012-02-25",-0.341667
"2012-02-26",0.014167
"2012-02-27",0.080833
"2012-02-28",-0.095
"2012-02-29",0.40895
"2012-03-01",-0.189366
"2012-03-02",0.041666
"2012-03-03",-0.035833
"2012-03-04",-0.217917
"2012-03-05",0.102917
"2012-03-06",-0.049583
"2012-03-07",0.056666
"2012-03-08",0.054167
"2012-03-09",-0.160417
"2012-03-10",-0.056666
"2012-03-11",0.12654
"2012-03-12",0.01221
"2012-03-13",0.128333
"2012-03-14",-0.110417
"2012-03-15",0.0725
"2012-03-16",0.2625
"2012-03-17",-0.08625
"2012-03-18",0.0541670000000001
"2012-03-19",-0.08125
"2012-03-20",0.079167
"2012-03-21",0.013333
"2012-03-22",0.01
"2012-03-23",-0.137083
"2012-03-24",0.19125
"2012-03-25",-0.00458400000000003
"2012-03-26",-0.402916
"2012-03-27",-0.187917
"2012-03-28",0.19125
"2012-03-29",-0.042083
"2012-03-30",0.141666
"2012-03-31",0.1575
"2012-04-01",-0.062083
"2012-04-02",-0.171902
"2012-04-03",-0.107681
"2012-04-04",0.072916
"2012-04-05",-0.095416
"2012-04-06",0.00291599999999997
"2012-04-07",-0.122916
"2012-04-08",0.021666
"2012-04-09",0.041667
"2012-04-10",0.1175
"2012-04-11",0.034565
"2012-04-12",-0.00331500000000001
"2012-04-13",-0.057917
"2012-04-14",0.094584
"2012-04-15",0.005
"2012-04-16",0.0537500000000001
"2012-04-17",-0.17125
"2012-04-18",0.17875
"2012-04-19",0.0433330000000001
"2012-04-20",0.0820829999999999
"2012-04-21",-0.011666
"2012-04-22",0.1525
"2012-04-23",-0.06875
"2012-04-24",-0.3125
"2012-04-25",-0.02625
"2012-04-26",0.32875
"2012-04-27",-0.355834
"2012-04-28",0.08875
"2012-04-29",0.0975
"2012-04-30",-0.0170830000000001
"2012-05-01",0.0895830000000001
"2012-05-02",0.1375
"2012-05-03",-0.0287499999999999
"2012-05-04",-0.0329160000000001
"2012-05-05",0.02125
"2012-05-06",-0.016667
"2012-05-07",-0.075833
"2012-05-08",0.0216660000000001
"2012-05-09",0.058334
"2012-05-10",-0.192084
"2012-05-11",-0.191666
"2012-05-12",0.12
"2012-05-13",0.0958330000000001
"2012-05-14",0.213333
"2012-05-15",0.005
"2012-05-16",-0.096666
"2012-05-17",-0.177917
"2012-05-18",0.00333300000000003
"2012-05-19",-0.0670830000000001
"2012-05-20",0.074167
"2012-05-21",0.280833
"2012-05-22",-0.045417
"2012-05-23",0.00875000000000004
"2012-05-24",-0.057916
"2012-05-25",0.030416
"2012-05-26",-0.014583
"2012-05-27",-0.035417
"2012-05-28",-0.020833
"2012-05-29",0.00833300000000003
"2012-05-30",-0.014583
"2012-05-31",-0.177083
"2012-06-01",0.2625
"2012-06-02",-0.20625
"2012-06-03",-0.0558339999999999
"2012-06-04",-0.00625000000000003
"2012-06-05",0.12625
"2012-06-06",-0.00208300000000006
"2012-06-07",-0.044167
"2012-06-08",-0.099166
"2012-06-09",-0.030834
"2012-06-10",0.10125
"2012-06-11",0.0495840000000001
"2012-06-12",0.245416
"2012-06-13",-0.25125
"2012-06-14",-0.0125000000000001
"2012-06-15",0.02
"2012-06-16",-0.0854159999999999
"2012-06-17",0.094583
"2012-06-18",0.179167
"2012-06-19",-0.087917
"2012-06-20",-0.0979169999999999
"2012-06-21",-0.024166
"2012-06-22",0.00583299999999998
"2012-06-23",-0.039167
"2012-06-24",-0.055416
"2012-06-25",0.025
"2012-06-26",-0.130834
"2012-06-27",-0.013333
"2012-06-28",0.0625
"2012-06-29",0.06625
"2012-06-30",0.1125
"2012-07-01",-0.0824999999999999
"2012-07-02",-0.071667
"2012-07-03",0.045
"2012-07-04",0.046667
"2012-07-05",-0.0808329999999999
"2012-07-06",-0.00708400000000003
"2012-07-07",0.04125
"2012-07-08",0.081667
"2012-07-09",0.109583
"2012-07-10",-0.015833
"2012-07-11",-0.034167
"2012-07-12",-0.10375
"2012-07-13",-0.04375
"2012-07-14",0.213334
"2012-07-15",0.01875
"2012-07-16",-0.072917
"2012-07-17",-0.139167
"2012-07-18",0.07125
"2012-07-19",0.023334
"2012-07-20",0.24375
"2012-07-21",0.02125
"2012-07-22",-0.102917
"2012-07-23",-0.068333
"2012-07-24",-0.039167
"2012-07-25",-0.205
"2012-07-26",0.146667
"2012-07-27",-0.00208399999999997
"2012-07-28",0.01875
"2012-07-29",0.010417
"2012-07-30",0.0449999999999999
"2012-07-31",0.035417
"2012-08-01",-0.026667
"2012-08-02",-0.017917
"2012-08-03",-0.0170830000000001
"2012-08-04",-0.0291669999999999
"2012-08-05",0.039167
"2012-08-06",0.00166700000000009
"2012-08-07",0.0495829999999999
"2012-08-08",-0.030833
"2012-08-09",-0.0525
"2012-08-10",0.0954160000000001
"2012-08-11",0.017084
"2012-08-12",-0.2025
"2012-08-13",0.015
"2012-08-14",0.14125
"2012-08-15",-0.067084
"2012-08-16",-0.100416
"2012-08-17",0.051666
"2012-08-18",0.0325
"2012-08-19",0.108334
"2012-08-20",0.0225
"2012-08-21",-0.060417
"2012-08-22",0.00333300000000003
"2012-08-23",-0.04125
"2012-08-24",-0.020833
"2012-08-25",0.097917
"2012-08-26",0.132916
"2012-08-27",-0.115416
"2012-08-28",-0.110417
"2012-08-29",-0.067917
"2012-08-30",0.038334
"2012-08-31",-0.00291699999999995
"2012-09-01",0.050833
"2012-09-02",0.176667
"2012-09-03",-0.0241669999999999
"2012-09-04",-0.035833
"2012-09-05",-0.01375
"2012-09-06",0.0691670000000001
"2012-09-07",-0.0741670000000001
"2012-09-08",0.062917
"2012-09-09",-0.251667
"2012-09-10",-0.04375
"2012-09-11",0.01625
"2012-09-12",0.057083
"2012-09-13",0.0599999999999999
"2012-09-14",0.035417
"2012-09-15",-0.170833
"2012-09-16",0.068333
"2012-09-17",0.164583
"2012-09-18",0.137917
"2012-09-19",-0.335833
"2012-09-20",0.081666
"2012-09-21",0.0504169999999999
"2012-09-22",-0.022083
"2012-09-23",-0.179584
"2012-09-24",0.025834
"2012-09-25",0.077083
"2012-09-26",0.060833
"2012-09-27",0.06
"2012-09-28",-0.000833000000000084
"2012-09-29",-0.147083
"2012-09-30",0.040416
"2012-10-01",0.0658340000000001
"2012-10-02",0.2225
"2012-10-03",-0.077917
"2012-10-04",-0.0708329999999999
"2012-10-05",-0.0954170000000001
"2012-10-06",0.036667
"2012-10-07",0.044166
"2012-10-08",0.00124999999999997
"2012-10-09",0.052084
"2012-10-10",-0.130834
"2012-10-11",-0.1675
"2012-10-12",0.075834
"2012-10-13",-0.044584
"2012-10-14",0.145834
"2012-10-15",0.067083
"2012-10-16",-0.149167
"2012-10-17",0.134584
"2012-10-18",0.035416
"2012-10-19",0.0866669999999999
"2012-10-20",-0.242083
"2012-10-21",-0.062917
"2012-10-22",0.058333
"2012-10-23",0.073334
"2012-10-24",-0.005417
"2012-10-25",0.164167
"2012-10-26",0.00666599999999995
"2012-10-27",-0.087083
"2012-10-28",-0.025417
"2012-10-29",0.185417
"2012-10-30",-0.054545
"2012-10-31",-0.158788
"2012-11-01",-0.085
"2012-11-02",-0.0595840000000001
"2012-11-03",-0.0308329999999999
"2012-11-04",0.041667
"2012-11-05",-0.03875
"2012-11-06",0.072916
"2012-11-07",-0.019583
"2012-11-08",-0.214022
"2012-11-09",0.207355
"2012-11-10",0.104584
"2012-11-11",0.0137499999999999
"2012-11-12",0.0825
"2012-11-13",-0.07875
"2012-11-14",-0.110834
"2012-11-15",0.068334
"2012-11-16",-0.095834
"2012-11-17",0.020834
"2012-11-18",0.1475
"2012-11-19",-0.069584
"2012-11-20",0.061667
"2012-11-21",-0.07125
"2012-11-22",-0.0333330000000001
"2012-11-23",-0.011667
"2012-11-24",-0.164167
"2012-11-25",0.06375
"2012-11-26",0.067084
"2012-11-27",0.25125
"2012-11-28",-0.280417
"2012-11-29",0.0494020000000001
"2012-11-30",0.093931
"2012-12-01",0.157084
"2012-12-02",0.016666
"2012-12-03",-0.055833
"2012-12-04",-0.0337499999999999
"2012-12-05",-0.24875
"2012-12-06",0.02375
"2012-12-07",0.255417
"2012-12-08",0.147083
"2012-12-09",-0.00583299999999998
"2012-12-10",0.019583
"2012-12-11",-0.328333
"2012-12-12",-0.058334
"2012-12-13",-0.0524999999999999
"2012-12-14",0.157084
"2012-12-15",0.00750000000000006
"2012-12-16",0.188333
"2012-12-17",0.068333
"2012-12-18",-0.240833
"2012-12-19",-0.040833
"2012-12-20",0.0425
"2012-12-21",-0.11125
"2012-12-22",-0.115417
"2012-12-23",0.074167
"2012-12-24",0.275887
"2012-12-25",-0.056521
"2012-12-26",0.08855
"2012-12-27",-0.170416
"2012-12-28",-0.062917
"2012-12-29",0.162917
"2012-12-30",-0.269584
"2012-12-31",0.094167
