"time_index","target"
"2010-07-30",0
"2010-07-31",1
"2010-08-01",15
"2010-08-02",-3
"2010-08-03",1
"2010-08-04",7
"2010-08-05",-7
"2010-08-06",0
"2010-08-07",-11
"2010-08-08",4
"2010-08-09",-6
"2010-08-10",NA
"2010-08-11",NA
"2010-08-12",7
"2010-08-13",0
"2010-08-14",4
"2010-08-15",-11
"2010-08-16",-3
"2010-08-17",3
"2010-08-18",NA
"2010-08-19",NA
"2010-08-20",NA
"2010-08-21",NA
"2010-08-22",-11
"2010-08-23",25
"2010-08-24",-26
"2010-08-25",9
"2010-08-26",-1
"2010-08-27",8
"2010-08-28",-4
"2010-08-29",0
"2010-08-30",-3
"2010-08-31",0
"2010-09-01",NA
"2010-09-02",NA
"2010-09-03",6
"2010-09-04",1
"2010-09-05",-14
"2010-09-06",14
"2010-09-07",5
"2010-09-08",NA
"2010-09-09",NA
"2010-09-10",NA
"2010-09-11",NA
"2010-09-12",4
"2010-09-13",10
"2010-09-14",-21
"2010-09-15",7
"2010-09-16",NA
"2010-09-17",NA
"2010-09-18",13
"2010-09-19",-14
"2010-09-20",0
"2010-09-21",1
"2010-09-22",-1
"2010-09-23",NA
"2010-09-24",NA
"2010-09-25",0
"2010-09-26",-1
"2010-09-27",-14
"2010-09-28",1
"2010-09-29",1
"2010-09-30",16
"2010-10-01",-17
"2010-10-02",29
"2010-10-03",13
"2010-10-04",-35
"2010-10-05",13
"2010-10-06",-6
"2010-10-07",8
"2010-10-08",11
"2010-10-09",-17
"2010-10-10",NA
"2010-10-11",NA
"2010-10-12",NA
"2010-10-13",NA
"2010-10-14",-7
"2010-10-15",7
"2010-10-16",0
"2010-10-17",0
"2010-10-18",3
"2010-10-19",-3
"2010-10-20",-6
"2010-10-21",-3
"2010-10-22",3
"2010-10-23",9
"2010-10-24",-7
"2010-10-25",0
"2010-10-26",0
"2010-10-27",0
"2010-10-28",10
"2010-10-29",18
"2010-10-30",-2
"2010-10-31",0
"2010-11-01",-16
"2010-11-02",-10
"2010-11-03",-7
"2010-11-04",3
"2010-11-05",4
"2010-11-06",0
"2010-11-07",10
"2010-11-08",1
"2010-11-09",5
"2010-11-10",-19
"2010-11-11",6
"2010-11-12",3
"2010-11-13",26
"2010-11-14",-24
"2010-11-15",-10
"2010-11-16",25
"2010-11-17",1
"2010-11-18",-26
"2010-11-19",26
"2010-11-20",-13
"2010-11-21",7
"2010-11-22",-21
"2010-11-23",3
"2010-11-24",-7
"2010-11-25",7
"2010-11-26",0
"2010-11-27",NA
"2010-11-28",NA
"2010-11-29",20
"2010-11-30",-7
"2010-12-01",-15
"2010-12-02",15
"2010-12-03",-14
"2010-12-04",NA
"2010-12-05",NA
"2010-12-06",-11
"2010-12-07",24
"2010-12-08",-25
"2010-12-09",-7
"2010-12-10",7
"2010-12-11",-11
"2010-12-12",-10
"2010-12-13",-4
"2010-12-14",-3
"2010-12-15",8
"2010-12-16",-1
"2010-12-17",-2
"2010-12-18",-4
"2010-12-19",13
"2010-12-20",13
"2010-12-21",-4
"2010-12-22",-3
"2010-12-23",7
"2010-12-24",-24
"2010-12-25",14
"2010-12-26",-4
"2010-12-27",0
"2010-12-28",0
"2010-12-29",5
"2010-12-30",-4
"2010-12-31",-9
"2011-01-01",-4
"2011-01-02",2
"2011-01-03",2
"2011-01-04",21
"2011-01-05",8
"2011-01-06",4
"2011-01-07",-4
"2011-01-08",-1
"2011-01-09",-25
"2011-01-10",21
"2011-01-11",-24
"2011-01-12",0
"2011-01-13",2
"2011-01-14",-2
"2011-01-15",3
"2011-01-16",21
"2011-01-17",-3
"2011-01-18",-23
"2011-01-19",4
"2011-01-20",NA
"2011-01-21",NA
"2011-01-22",0
"2011-01-23",-7
"2011-01-24",-7
"2011-01-25",10
"2011-01-26",-14
"2011-01-27",0
"2011-01-28",-5
"2011-01-29",12
"2011-01-30",0
"2011-01-31",-7
"2011-02-01",-4
"2011-02-02",1
"2011-02-03",3
"2011-02-04",-2
"2011-02-05",-5
"2011-02-06",NA
"2011-02-07",NA
"2011-02-08",NA
"2011-02-09",0
"2011-02-10",-8
"2011-02-11",13
"2011-02-12",-31
"2011-02-13",33
"2011-02-14",6
"2011-02-15",-19
"2011-02-16",12
"2011-02-17",3
"2011-02-18",-5
"2011-02-19",-30
"2011-02-20",15
"2011-02-21",-10
"2011-02-22",9
"2011-02-23",0
"2011-02-24",-11
"2011-02-25",26
"2011-02-26",-16
"2011-02-27",7
"2011-02-28",-3
"2011-03-01",-4
"2011-03-02",NA
"2011-03-03",NA
"2011-03-04",0
"2011-03-05",4
"2011-03-06",-8
"2011-03-07",0
"2011-03-08",8
"2011-03-09",-1
"2011-03-10",-3
"2011-03-11",-8
"2011-03-12",7
"2011-03-13",-8
"2011-03-14",1
"2011-03-15",7
"2011-03-16",4
"2011-03-17",4
"2011-03-18",-11
"2011-03-19",0
"2011-03-20",4
"2011-03-21",3
"2011-03-22",-3
"2011-03-23",7
"2011-03-24",-14
"2011-03-25",7
"2011-03-26",7
"2011-03-27",-4
"2011-03-28",1
"2011-03-29",-12
"2011-03-30",2
"2011-03-31",-2
"2011-04-01",8
"2011-04-02",3
"2011-04-03",15
"2011-04-04",-11
"2011-04-05",-7
"2011-04-06",7
"2011-04-07",-11
"2011-04-08",-2
"2011-04-09",6
"2011-04-10",10
"2011-04-11",-7
"2011-04-12",0
"2011-04-13",-1
"2011-04-14",-2
"2011-04-15",0
"2011-04-16",10
"2011-04-17",-6
"2011-04-18",-11
"2011-04-19",9
"2011-04-20",4
"2011-04-21",-12
"2011-04-22",0
"2011-04-23",9
"2011-04-24",7
"2011-04-25",-7
"2011-04-26",0
"2011-04-27",3
"2011-04-28",-6
"2011-04-29",-7
"2011-04-30",-2
"2011-05-01",9
"2011-05-02",7
"2011-05-03",NA
"2011-05-04",NA
"2011-05-05",0
"2011-05-06",-1
"2011-05-07",19
"2011-05-08",-5
"2011-05-09",0
"2011-05-10",-11
"2011-05-11",-7
"2011-05-12",0
"2011-05-13",4
"2011-05-14",10
"2011-05-15",7
"2011-05-16",-3
"2011-05-17",-7
"2011-05-18",NA
"2011-05-19",NA
"2011-05-20",-5
"2011-05-21",16
"2011-05-22",-7
"2011-05-23",-8
"2011-05-24",4
"2011-05-25",-2
"2011-05-26",NA
"2011-05-27",NA
"2011-05-28",2
"2011-05-29",4
"2011-05-30",7
"2011-05-31",0
"2011-06-01",0
"2011-06-02",0
"2011-06-03",0
"2011-06-04",-5
"2011-06-05",-2
"2011-06-06",21
"2011-06-07",-7
"2011-06-08",-11
"2011-06-09",-14
"2011-06-10",21
"2011-06-11",-7
"2011-06-12",-10
"2011-06-13",1
"2011-06-14",NA
"2011-06-15",NA
"2011-06-16",7
"2011-06-17",0
"2011-06-18",7
"2011-06-19",0
"2011-06-20",0
"2011-06-21",-7
"2011-06-22",14
"2011-06-23",4
"2011-06-24",-11
"2011-06-25",NA
"2011-06-26",NA
"2011-06-27",14
"2011-06-28",3
"2011-06-29",-3
"2011-06-30",-4
"2011-07-01",NA
"2011-07-02",NA
"2011-07-03",7
"2011-07-04",-4
"2011-07-05",0
"2011-07-06",7
"2011-07-07",-3
"2011-07-08",6
"2011-07-09",-12
"2011-07-10",9
"2011-07-11",-10
"2011-07-12",28
"2011-07-13",-11
"2011-07-14",4
"2011-07-15",-4
"2011-07-16",-7
"2011-07-17",16
"2011-07-18",-26
"2011-07-19",21
"2011-07-20",4
"2011-07-21",0
"2011-07-22",-8
"2011-07-23",-7
"2011-07-24",9
"2011-07-25",0
"2011-07-26",0
"2011-07-27",-9
"2011-07-28",-3
"2011-07-29",-1
"2011-07-30",1
"2011-07-31",3
"2011-08-01",-7
"2011-08-02",-2
"2011-08-03",6
"2011-08-04",-9
"2011-08-05",NA
"2011-08-06",NA
"2011-08-07",-11
"2011-08-08",17
"2011-08-09",-7
"2011-08-10",0
"2011-08-11",-10
"2011-08-12",9
"2011-08-13",-2
"2011-08-14",-7
"2011-08-15",10
"2011-08-16",-12
"2011-08-17",9
"2011-08-18",-7
"2011-08-19",3
"2011-08-20",NA
"2011-08-21",NA
"2011-08-22",-10
"2011-08-23",11
"2011-08-24",0
"2011-08-25",-1
"2011-08-26",8
"2011-08-27",-4
"2011-08-28",-10
"2011-08-29",-2
"2011-08-30",11
"2011-08-31",5
"2011-09-01",2
"2011-09-02",-16
"2011-09-03",NA
"2011-09-04",NA
"2011-09-05",7
"2011-09-06",-11
"2011-09-07",0
"2011-09-08",-7
"2011-09-09",-5
"2011-09-10",3
"2011-09-11",NA
"2011-09-12",NA
"2011-09-13",-1
"2011-09-14",-5
"2011-09-15",2
"2011-09-16",11
"2011-09-17",3
"2011-09-18",8
"2011-09-19",-18
"2011-09-20",-6
"2011-09-21",-1
"2011-09-22",0
"2011-09-23",0
"2011-09-24",1
"2011-09-25",-3
"2011-09-26",3
"2011-09-27",0
"2011-09-28",6
"2011-09-29",NA
"2011-09-30",NA
"2011-10-01",NA
"2011-10-02",NA
"2011-10-03",1
"2011-10-04",6
"2011-10-05",-4
"2011-10-06",10
"2011-10-07",1
"2011-10-08",-7
"2011-10-09",10
"2011-10-10",-10
"2011-10-11",0
"2011-10-12",-8
"2011-10-13",NA
"2011-10-14",NA
"2011-10-15",-4
"2011-10-16",-3
"2011-10-17",NA
"2011-10-18",NA
"2011-10-19",-4
"2011-10-20",4
"2011-10-21",-5
"2011-10-22",-8
"2011-10-23",32
"2011-10-24",-6
"2011-10-25",-20
"2011-10-26",33
"2011-10-27",-14
"2011-10-28",NA
"2011-10-29",NA
"2011-10-30",1
"2011-10-31",13
"2011-11-01",-8
"2011-11-02",23
"2011-11-03",-15
"2011-11-04",-7
"2011-11-05",7
"2011-11-06",-7
"2011-11-07",-7
"2011-11-08",13
"2011-11-09",-7
"2011-11-10",18
"2011-11-11",-2
"2011-11-12",2
"2011-11-13",9
"2011-11-14",-19
"2011-11-15",2
"2011-11-16",-16
"2011-11-17",0
"2011-11-18",14
"2011-11-19",-7
"2011-11-20",-11
"2011-11-21",21
"2011-11-22",8
"2011-11-23",-24
"2011-11-24",6
"2011-11-25",-7
"2011-11-26",3
"2011-11-27",-5
"2011-11-28",NA
"2011-11-29",NA
"2011-11-30",1
"2011-12-01",9
"2011-12-02",-5
"2011-12-03",-12
"2011-12-04",-1
"2011-12-05",-2
"2011-12-06",7
"2011-12-07",-4
"2011-12-08",0
"2011-12-09",NA
"2011-12-10",NA
"2011-12-11",-9
"2011-12-12",9
"2011-12-13",9
"2011-12-14",-13
"2011-12-15",4
"2011-12-16",10
"2011-12-17",-21
"2011-12-18",5
"2011-12-19",-2
"2011-12-20",1
"2011-12-21",-4
"2011-12-22",4
"2011-12-23",-1
"2011-12-24",4
"2011-12-25",4
"2011-12-26",-4
"2011-12-27",3
"2011-12-28",-6
"2011-12-29",3
"2011-12-30",-4
"2011-12-31",1
"2012-01-01",14
"2012-01-02",-11
"2012-01-03",-2
"2012-01-04",-1
"2012-01-05",7
"2012-01-06",-8
"2012-01-07",8
"2012-01-08",-1
"2012-01-09",4
"2012-01-10",-1
"2012-01-11",-2
"2012-01-12",0
"2012-01-13",-1
"2012-01-14",7
"2012-01-15",-12
"2012-01-16",6
"2012-01-17",-4
"2012-01-18",-3
"2012-01-19",NA
"2012-01-20",NA
"2012-01-21",1
"2012-01-22",0
"2012-01-23",4
"2012-01-24",-3
"2012-01-25",NA
"2012-01-26",NA
"2012-01-27",8
"2012-01-28",-4
"2012-01-29",-7
"2012-01-30",6
"2012-01-31",-6
"2012-02-01",10
"2012-02-02",4
"2012-02-03",-11
"2012-02-04",4
"2012-02-05",6
"2012-02-06",1
"2012-02-07",-1
"2012-02-08",8
"2012-02-09",-21
"2012-02-10",1
"2012-02-11",2
"2012-02-12",7
"2012-02-13",0
"2012-02-14",11
"2012-02-15",-18
"2012-02-16",NA
"2012-02-17",NA
"2012-02-18",-8
"2012-02-19",NA
"2012-02-20",NA
"2012-02-21",-6
"2012-02-22",-8
"2012-02-23",8
"2012-02-24",0
"2012-02-25",-11
"2012-02-26",11
"2012-02-27",2
"2012-02-28",-9
"2012-02-29",-1
"2012-03-01",8
"2012-03-02",-7
"2012-03-03",20
"2012-03-04",-10
"2012-03-05",NA
"2012-03-06",NA
"2012-03-07",-3
"2012-03-08",-4
"2012-03-09",NA
"2012-03-10",NA
"2012-03-11",NA
"2012-03-12",NA
"2012-03-13",-3
"2012-03-14",-2
"2012-03-15",5
"2012-03-16",-7
"2012-03-17",NA
"2012-03-18",NA
"2012-03-19",0
"2012-03-20",-3
"2012-03-21",-11
"2012-03-22",NA
"2012-03-23",NA
"2012-03-24",-7
"2012-03-25",0
"2012-03-26",0
"2012-03-27",4
"2012-03-28",2
"2012-03-29",0
"2012-03-30",1
"2012-03-31",-10
"2012-04-01",-4
"2012-04-02",4
"2012-04-03",14
"2012-04-04",11
"2012-04-05",3
"2012-04-06",-22
"2012-04-07",-7
"2012-04-08",11
"2012-04-09",0
"2012-04-10",0
"2012-04-11",-3
"2012-04-12",21
"2012-04-13",NA
"2012-04-14",NA
"2012-04-15",7
"2012-04-16",-11
"2012-04-17",-7
"2012-04-18",-4
"2012-04-19",4
"2012-04-20",NA
"2012-04-21",NA
"2012-04-22",NA
"2012-04-23",4
"2012-04-24",7
"2012-04-25",13
"2012-04-26",-18
"2012-04-27",-9
"2012-04-28",0
"2012-04-29",7
"2012-04-30",-4
"2012-05-01",16
"2012-05-02",-3
"2012-05-03",4
"2012-05-04",-7
"2012-05-05",-14
"2012-05-06",8
"2012-05-07",19
"2012-05-08",-6
"2012-05-09",2
"2012-05-10",-22
"2012-05-11",0
"2012-05-12",-4
"2012-05-13",2
"2012-05-14",3
"2012-05-15",2
"2012-05-16",8
"2012-05-17",-8
"2012-05-18",0
"2012-05-19",0
"2012-05-20",14
"2012-05-21",-14
"2012-05-22",0
"2012-05-23",0
"2012-05-24",4
"2012-05-25",NA
"2012-05-26",NA
"2012-05-27",-8
"2012-05-28",1
"2012-05-29",1
"2012-05-30",10
"2012-05-31",-7
"2012-06-01",0
"2012-06-02",-7
"2012-06-03",7
"2012-06-04",-4
"2012-06-05",NA
"2012-06-06",NA
"2012-06-07",0
"2012-06-08",0
"2012-06-09",4
"2012-06-10",-4
"2012-06-11",3
"2012-06-12",7
"2012-06-13",-10
"2012-06-14",0
"2012-06-15",9
"2012-06-16",-5
"2012-06-17",5
"2012-06-18",1
"2012-06-19",-10
"2012-06-20",15
"2012-06-21",-8
"2012-06-22",11
"2012-06-23",-11
"2012-06-24",-7
"2012-06-25",NA
"2012-06-26",NA
"2012-06-27",NA
"2012-06-28",NA
"2012-06-29",NA
"2012-06-30",NA
"2012-07-01",11
"2012-07-02",-7
"2012-07-03",NA
"2012-07-04",NA
"2012-07-05",1
"2012-07-06",-11
"2012-07-07",6
"2012-07-08",15
"2012-07-09",-14
"2012-07-10",7
"2012-07-11",11
"2012-07-12",-6
"2012-07-13",-13
"2012-07-14",4
"2012-07-15",0
"2012-07-16",0
"2012-07-17",-3
"2012-07-18",3
"2012-07-19",15
"2012-07-20",-11
"2012-07-21",-7
"2012-07-22",-4
"2012-07-23",-2
"2012-07-24",5
"2012-07-25",-8
"2012-07-26",1
"2012-07-27",-3
"2012-07-28",18
"2012-07-29",-4
"2012-07-30",-3
"2012-07-31",2
"2012-08-01",NA
"2012-08-02",NA
"2012-08-03",-4
"2012-08-04",-17
"2012-08-05",7
"2012-08-06",7
"2012-08-07",-7
"2012-08-08",-4
"2012-08-09",-7
"2012-08-10",0
"2012-08-11",4
"2012-08-12",3
"2012-08-13",6
"2012-08-14",15
"2012-08-15",-17
"2012-08-16",-6
"2012-08-17",-3
"2012-08-18",2
"2012-08-19",0
"2012-08-20",3
"2012-08-21",-4
"2012-08-22",0
"2012-08-23",4
"2012-08-24",8
"2012-08-25",3
"2012-08-26",-7
"2012-08-27",-6
"2012-08-28",-1
"2012-08-29",7
"2012-08-30",10
"2012-08-31",-7
"2012-09-01",4
"2012-09-02",-4
"2012-09-03",4
"2012-09-04",-4
"2012-09-05",4
"2012-09-06",-3
"2012-09-07",-5
"2012-09-08",-12
"2012-09-09",5
"2012-09-10",4
"2012-09-11",-4
"2012-09-12",15
"2012-09-13",-4
"2012-09-14",0
"2012-09-15",-11
"2012-09-16",1
"2012-09-17",0
"2012-09-18",7
"2012-09-19",-1
"2012-09-20",-6
"2012-09-21",-2
"2012-09-22",22
"2012-09-23",2
"2012-09-24",-15
"2012-09-25",3
"2012-09-26",-11
"2012-09-27",7
"2012-09-28",-3
"2012-09-29",-2
"2012-09-30",6
"2012-10-01",-4
"2012-10-02",-3
"2012-10-03",7
"2012-10-04",-4
"2012-10-05",0
"2012-10-06",8
"2012-10-07",-10
"2012-10-08",NA
"2012-10-09",NA
"2012-10-10",0
"2012-10-11",-6
"2012-10-12",10
"2012-10-13",-10
"2012-10-14",19
"2012-10-15",-18
"2012-10-16",19
"2012-10-17",-7
"2012-10-18",-13
"2012-10-19",NA
"2012-10-20",NA
"2012-10-21",NA
"2012-10-22",NA
"2012-10-23",NA
"2012-10-24",10
"2012-10-25",-6
"2012-10-26",0
"2012-10-27",4
"2012-10-28",3
"2012-10-29",-7
"2012-10-30",-4
"2012-10-31",NA
"2012-11-01",NA
"2012-11-02",6
"2012-11-03",10
"2012-11-04",-5
"2012-11-05",-14
"2012-11-06",3
"2012-11-07",6
"2012-11-08",-10
"2012-11-09",7
"2012-11-10",15
"2012-11-11",-10
"2012-11-12",-12
"2012-11-13",4
"2012-11-14",3
"2012-11-15",13
"2012-11-16",NA
"2012-11-17",NA
"2012-11-18",-2
"2012-11-19",-4
"2012-11-20",19
"2012-11-21",NA
"2012-11-22",NA
"2012-11-23",NA
"2012-11-24",15
"2012-11-25",-32
"2012-11-26",7
"2012-11-27",-3
"2012-11-28",7
"2012-11-29",-14
"2012-11-30",13
"2012-12-01",-6
"2012-12-02",-4
"2012-12-03",NA
"2012-12-04",NA
"2012-12-05",NA
"2012-12-06",21
"2012-12-07",-16
"2012-12-08",-4
"2012-12-09",4
"2012-12-10",NA
"2012-12-11",NA
"2012-12-12",NA
"2012-12-13",13
"2012-12-14",3
"2012-12-15",-20
"2012-12-16",13
"2012-12-17",-22
"2012-12-18",9
"2012-12-19",26
"2012-12-20",-20
"2012-12-21",0
"2012-12-22",-4
"2012-12-23",NA
"2012-12-24",NA
"2012-12-25",-30
"2012-12-26",5
"2012-12-27",0
"2012-12-28",8
"2012-12-29",15
"2012-12-30",NA
"2012-12-31",NA
"2013-01-01",-19
"2013-01-02",-2
"2013-01-03",NA
"2013-01-04",NA
"2013-01-05",NA
"2013-01-06",NA
"2013-01-07",7
"2013-01-08",-1
"2013-01-09",3
"2013-01-10",-9
"2013-01-11",NA
"2013-01-12",NA
"2013-01-13",7
"2013-01-14",-14
"2013-01-15",-4
"2013-01-16",11
"2013-01-17",NA
"2013-01-18",NA
"2013-01-19",33
"2013-01-20",-41
"2013-01-21",-3
"2013-01-22",15
"2013-01-23",NA
"2013-01-24",NA
"2013-01-25",NA
"2013-01-26",NA
"2013-01-27",4
"2013-01-28",-5
"2013-01-29",2
"2013-01-30",3
"2013-01-31",NA
"2013-02-01",NA
"2013-02-02",-7
"2013-02-03",-7
"2013-02-04",0
"2013-02-05",14
"2013-02-06",0
"2013-02-07",-11
"2013-02-08",7
"2013-02-09",-10
"2013-02-10",10
"2013-02-11",4
"2013-02-12",-23
"2013-02-13",NA
"2013-02-14",NA
"2013-02-15",NA
"2013-02-16",NA
"2013-02-17",NA
"2013-02-18",-6
"2013-02-19",-8
"2013-02-20",10
"2013-02-21",7
"2013-02-22",-5
"2013-02-23",0
"2013-02-24",3
"2013-02-25",3
"2013-02-26",-7
"2013-02-27",4
"2013-02-28",0
"2013-03-01",-7
"2013-03-02",4
"2013-03-03",-4
"2013-03-04",7
"2013-03-05",NA
"2013-03-06",NA
"2013-03-07",12
"2013-03-08",-9
"2013-03-09",0
"2013-03-10",-11
"2013-03-11",-4
"2013-03-12",10
"2013-03-13",-3
"2013-03-14",-4
"2013-03-15",-9
"2013-03-16",8
"2013-03-17",16
"2013-03-18",-18
"2013-03-19",0
"2013-03-20",4
"2013-03-21",16
"2013-03-22",-1
"2013-03-23",-13
"2013-03-24",-4
"2013-03-25",11
"2013-03-26",-6
"2013-03-27",-7
"2013-03-28",13
"2013-03-29",2
"2013-03-30",-15
"2013-03-31",4
"2013-04-01",-4
"2013-04-02",NA
"2013-04-03",NA
"2013-04-04",-6
"2013-04-05",18
"2013-04-06",-15
"2013-04-07",3
"2013-04-08",0
"2013-04-09",0
"2013-04-10",7
"2013-04-11",4
"2013-04-12",-13
"2013-04-13",-2
"2013-04-14",NA
"2013-04-15",NA
"2013-04-16",11
"2013-04-17",0
"2013-04-18",18
"2013-04-19",-15
"2013-04-20",4
"2013-04-21",-4
"2013-04-22",4
"2013-04-23",-4
"2013-04-24",-3
"2013-04-25",10
"2013-04-26",-3
"2013-04-27",14
"2013-04-28",-6
"2013-04-29",-11
"2013-04-30",-5
"2013-05-01",11
"2013-05-02",-7
"2013-05-03",-7
"2013-05-04",4
"2013-05-05",-9
"2013-05-06",9
"2013-05-07",6
"2013-05-08",-12
"2013-05-09",9
"2013-05-10",4
"2013-05-11",11
"2013-05-12",-15
"2013-05-13",0
"2013-05-14",18
"2013-05-15",4
"2013-05-16",-29
"2013-05-17",4
"2013-05-18",3
"2013-05-19",-10
"2013-05-20",21
"2013-05-21",-11
"2013-05-22",-7
"2013-05-23",11
"2013-05-24",0
"2013-05-25",-4
"2013-05-26",7
"2013-05-27",-14
"2013-05-28",18
"2013-05-29",-7
"2013-05-30",7
"2013-05-31",5
"2013-06-01",-15
"2013-06-02",3
"2013-06-03",3
"2013-06-04",-18
"2013-06-05",-1
"2013-06-06",9
"2013-06-07",NA
"2013-06-08",NA
"2013-06-09",-1
"2013-06-10",8
"2013-06-11",2
"2013-06-12",-11
"2013-06-13",12
"2013-06-14",0
"2013-06-15",4
"2013-06-16",-4
"2013-06-17",0
"2013-06-18",11
"2013-06-19",4
"2013-06-20",-15
"2013-06-21",11
"2013-06-22",-4
"2013-06-23",-1
"2013-06-24",-2
"2013-06-25",0
"2013-06-26",2
"2013-06-27",1
"2013-06-28",-3
"2013-06-29",0
"2013-06-30",0
"2013-07-01",0
"2013-07-02",0
"2013-07-03",-4
"2013-07-04",0
"2013-07-05",4
"2013-07-06",-7
"2013-07-07",0
"2013-07-08",-4
"2013-07-09",-5
"2013-07-10",-2
"2013-07-11",2
"2013-07-12",3
"2013-07-13",-3
"2013-07-14",3
"2013-07-15",-5
"2013-07-16",0
"2013-07-17",3
"2013-07-18",-3
"2013-07-19",2
"2013-07-20",1
"2013-07-21",NA
"2013-07-22",NA
"2013-07-23",-7
"2013-07-24",0
"2013-07-25",7
"2013-07-26",-8
"2013-07-27",12
"2013-07-28",3
"2013-07-29",-13
"2013-07-30",13
"2013-07-31",NA
"2013-08-01",NA
"2013-08-02",5
"2013-08-03",4
"2013-08-04",0
"2013-08-05",-3
"2013-08-06",10
"2013-08-07",-3
"2013-08-08",0
"2013-08-09",-7
"2013-08-10",-4
"2013-08-11",-3
"2013-08-12",1
"2013-08-13",9
"2013-08-14",-10
"2013-08-15",6
"2013-08-16",4
"2013-08-17",4
"2013-08-18",3
"2013-08-19",-11
"2013-08-20",-6
"2013-08-21",NA
